"","date_time","minute_hour","hour","interval","date","count","day","date_abbrev"
"5770","11/18/2023, 11:15-29","11:15-29",11,"15-29","11/18/2023",38,"Saturday","11.18"
"5771","11/18/2023, 11:15-29","11:15-29",11,"15-29","11/18/2023",33,"Saturday","11.18"
"5772","11/18/2023, 11:15-29","11:15-29",11,"15-29","11/18/2023",1,"Saturday","11.18"
"5773","11/18/2023, 11:30-44","11:30-44",11,"30-44","11/18/2023",34,"Saturday","11.18"
"5774","11/18/2023, 11:30-44","11:30-44",11,"30-44","11/18/2023",25,"Saturday","11.18"
"5775","11/18/2023, 11:30-44","11:30-44",11,"30-44","11/18/2023",1,"Saturday","11.18"
"5776","11/18/2023, 11:30-44","11:30-44",11,"30-44","11/18/2023",3,"Saturday","11.18"
"5777","11/18/2023, 11:45-59","11:45-59",11,"45-59","11/18/2023",44,"Saturday","11.18"
"5778","11/18/2023, 11:45-59","11:45-59",11,"45-59","11/18/2023",41,"Saturday","11.18"
"5779","11/18/2023, 11:45-59","11:45-59",11,"45-59","11/18/2023",9,"Saturday","11.18"
"5780","11/18/2023, 12:00-14","12:00-14",12,"00-14","11/18/2023",22,"Saturday","11.18"
"5781","11/18/2023, 12:00-14","12:00-14",12,"00-14","11/18/2023",21,"Saturday","11.18"
"5782","11/18/2023, 12:00-14","12:00-14",12,"00-14","11/18/2023",1,"Saturday","11.18"
"5783","11/18/2023, 12:15-29","12:15-29",12,"15-29","11/18/2023",10,"Saturday","11.18"
"5784","11/18/2023, 12:15-29","12:15-29",12,"15-29","11/18/2023",10,"Saturday","11.18"
"5785","11/18/2023, 12:15-29","12:15-29",12,"15-29","11/18/2023",8,"Saturday","11.18"
"5786","11/18/2023, 12:30-44","12:30-44",12,"30-44","11/18/2023",5,"Saturday","11.18"
"5787","11/18/2023, 12:30-44","12:30-44",12,"30-44","11/18/2023",1,"Saturday","11.18"
"5788","11/18/2023, 12:30-44","12:30-44",12,"30-44","11/18/2023",2,"Saturday","11.18"
"5789","11/18/2023, 12:45-59","12:45-59",12,"45-59","11/18/2023",4,"Saturday","11.18"
"5790","11/18/2023, 12:45-59","12:45-59",12,"45-59","11/18/2023",16,"Saturday","11.18"
"5791","11/18/2023, 12:45-59","12:45-59",12,"45-59","11/18/2023",7,"Saturday","11.18"
"5792","11/18/2023, 13:00-14","13:00-14",13,"00-14","11/18/2023",13,"Saturday","11.18"
"5793","11/18/2023, 13:00-14","13:00-14",13,"00-14","11/18/2023",8,"Saturday","11.18"
"5794","11/18/2023, 13:00-14","13:00-14",13,"00-14","11/18/2023",1,"Saturday","11.18"
"5795","11/18/2023, 13:00-14","13:00-14",13,"00-14","11/18/2023",7,"Saturday","11.18"
"5796","11/18/2023, 13:15-29","13:15-29",13,"15-29","11/18/2023",9,"Saturday","11.18"
"5797","11/18/2023, 13:15-29","13:15-29",13,"15-29","11/18/2023",18,"Saturday","11.18"
"5798","11/18/2023, 13:15-29","13:15-29",13,"15-29","11/18/2023",1,"Saturday","11.18"
"5799","11/18/2023, 13:15-29","13:15-29",13,"15-29","11/18/2023",2,"Saturday","11.18"
"5800","11/18/2023, 13:30-44","13:30-44",13,"30-44","11/18/2023",4,"Saturday","11.18"
"5801","11/18/2023, 13:30-44","13:30-44",13,"30-44","11/18/2023",10,"Saturday","11.18"
"5802","11/18/2023, 13:30-44","13:30-44",13,"30-44","11/18/2023",3,"Saturday","11.18"
"5803","11/18/2023, 13:45-59","13:45-59",13,"45-59","11/18/2023",7,"Saturday","11.18"
"5804","11/18/2023, 13:45-59","13:45-59",13,"45-59","11/18/2023",7,"Saturday","11.18"
"5805","11/18/2023, 14:00-14","14:00-14",14,"00-14","11/18/2023",1,"Saturday","11.18"
"5806","11/18/2023, 14:00-14","14:00-14",14,"00-14","11/18/2023",5,"Saturday","11.18"
"5807","11/18/2023, 14:00-14","14:00-14",14,"00-14","11/18/2023",2,"Saturday","11.18"
"5808","11/18/2023, 14:15-29","14:15-29",14,"15-29","11/18/2023",11,"Saturday","11.18"
"5809","11/18/2023, 14:15-29","14:15-29",14,"15-29","11/18/2023",8,"Saturday","11.18"
"5810","11/18/2023, 14:15-29","14:15-29",14,"15-29","11/18/2023",2,"Saturday","11.18"
"5811","11/18/2023, 14:30-44","14:30-44",14,"30-44","11/18/2023",14,"Saturday","11.18"
"5812","11/18/2023, 14:30-44","14:30-44",14,"30-44","11/18/2023",11,"Saturday","11.18"
"5813","11/18/2023, 14:30-44","14:30-44",14,"30-44","11/18/2023",1,"Saturday","11.18"
"5814","11/18/2023, 14:45-59","14:45-59",14,"45-59","11/18/2023",1,"Saturday","11.18"
"5815","11/18/2023, 14:45-59","14:45-59",14,"45-59","11/18/2023",4,"Saturday","11.18"
"5816","11/18/2023, 14:45-59","14:45-59",14,"45-59","11/18/2023",6,"Saturday","11.18"
"5817","11/20/2023, 8:00-14","8:00-14",8,"00-14","11/20/2023",3,"Monday","11.20"
"5818","11/20/2023, 8:00-14","8:00-14",8,"00-14","11/20/2023",1,"Monday","11.20"
"5819","11/20/2023, 8:00-14","8:00-14",8,"00-14","11/20/2023",1,"Monday","11.20"
"5820","11/20/2023, 8:00-14","8:00-14",8,"00-14","11/20/2023",1,"Monday","11.20"
"5821","11/20/2023, 8:15-29","8:15-29",8,"15-29","11/20/2023",2,"Monday","11.20"
"5822","11/20/2023, 8:15-29","8:15-29",8,"15-29","11/20/2023",3,"Monday","11.20"
"5823","11/20/2023, 8:15-29","8:15-29",8,"15-29","11/20/2023",4,"Monday","11.20"
"5824","11/20/2023, 8:30-44","8:30-44",8,"30-44","11/20/2023",5,"Monday","11.20"
"5825","11/20/2023, 8:30-44","8:30-44",8,"30-44","11/20/2023",8,"Monday","11.20"
"5826","11/20/2023, 8:45-59","8:45-59",8,"45-59","11/20/2023",16,"Monday","11.20"
"5827","11/20/2023, 8:45-59","8:45-59",8,"45-59","11/20/2023",13,"Monday","11.20"
"5828","11/20/2023, 9:00-14","9:00-14",9,"00-14","11/20/2023",14,"Monday","11.20"
"5829","11/20/2023, 9:00-14","9:00-14",9,"00-14","11/20/2023",2,"Monday","11.20"
"5830","11/20/2023, 9:00-14","9:00-14",9,"00-14","11/20/2023",9,"Monday","11.20"
"5831","11/20/2023, 9:15-29","9:15-29",9,"15-29","11/20/2023",9,"Monday","11.20"
"5832","11/20/2023, 9:15-29","9:15-29",9,"15-29","11/20/2023",1,"Monday","11.20"
"5833","11/20/2023, 9:15-29","9:15-29",9,"15-29","11/20/2023",6,"Monday","11.20"
"5834","11/20/2023, 9:30-44","9:30-44",9,"30-44","11/20/2023",7,"Monday","11.20"
"5835","11/20/2023, 9:30-44","9:30-44",9,"30-44","11/20/2023",11,"Monday","11.20"
"5836","11/20/2023, 9:45-59","9:45-59",9,"45-59","11/20/2023",11,"Monday","11.20"
"5837","11/20/2023, 9:45-59","9:45-59",9,"45-59","11/20/2023",2,"Monday","11.20"
"5838","11/20/2023, 9:45-59","9:45-59",9,"45-59","11/20/2023",2,"Monday","11.20"
"5839","11/20/2023, 9:45-59","9:45-59",9,"45-59","11/20/2023",10,"Monday","11.20"
"5840","11/20/2023, 10:00-14","10:00-14",10,"00-14","11/20/2023",14,"Monday","11.20"
"5841","11/20/2023, 10:00-14","10:00-14",10,"00-14","11/20/2023",1,"Monday","11.20"
"5842","11/20/2023, 10:00-14","10:00-14",10,"00-14","11/20/2023",17,"Monday","11.20"
"5843","11/20/2023, 10:15-29","10:15-29",10,"15-29","11/20/2023",10,"Monday","11.20"
"5844","11/20/2023, 10:15-29","10:15-29",10,"15-29","11/20/2023",5,"Monday","11.20"
"5845","11/20/2023, 10:30-44","10:30-44",10,"30-44","11/20/2023",2,"Monday","11.20"
"5846","11/20/2023, 10:30-44","10:30-44",10,"30-44","11/20/2023",1,"Monday","11.20"
"5847","11/20/2023, 10:30-44","10:30-44",10,"30-44","11/20/2023",4,"Monday","11.20"
"5848","11/20/2023, 10:45-59","10:45-59",10,"45-59","11/20/2023",2,"Monday","11.20"
"5849","11/20/2023, 10:45-59","10:45-59",10,"45-59","11/20/2023",2,"Monday","11.20"
"5850","11/20/2023, 10:45-59","10:45-59",10,"45-59","11/20/2023",9,"Monday","11.20"
"5851","11/20/2023, 11:00-14","11:00-14",11,"00-14","11/20/2023",25,"Monday","11.20"
"5852","11/20/2023, 11:00-14","11:00-14",11,"00-14","11/20/2023",1,"Monday","11.20"
"5853","11/20/2023, 11:00-14","11:00-14",11,"00-14","11/20/2023",2,"Monday","11.20"
"5854","11/20/2023, 11:00-14","11:00-14",11,"00-14","11/20/2023",53,"Monday","11.20"
"5855","11/20/2023, 11:15-29","11:15-29",11,"15-29","11/20/2023",2,"Monday","11.20"
"5856","11/20/2023, 11:15-29","11:15-29",11,"15-29","11/20/2023",22,"Monday","11.20"
"5857","11/20/2023, 11:15-29","11:15-29",11,"15-29","11/20/2023",3,"Monday","11.20"
"5858","11/20/2023, 11:15-29","11:15-29",11,"15-29","11/20/2023",29,"Monday","11.20"
"5859","11/20/2023, 11:30-44","11:30-44",11,"30-44","11/20/2023",23,"Monday","11.20"
"5860","11/20/2023, 11:30-44","11:30-44",11,"30-44","11/20/2023",1,"Monday","11.20"
"5861","11/20/2023, 11:30-44","11:30-44",11,"30-44","11/20/2023",4,"Monday","11.20"
"5862","11/20/2023, 11:30-44","11:30-44",11,"30-44","11/20/2023",47,"Monday","11.20"
"5863","11/20/2023, 11:45-59","11:45-59",11,"45-59","11/20/2023",23,"Monday","11.20"
"5864","11/20/2023, 11:45-59","11:45-59",11,"45-59","11/20/2023",1,"Monday","11.20"
"5865","11/20/2023, 11:45-59","11:45-59",11,"45-59","11/20/2023",5,"Monday","11.20"
"5866","11/20/2023, 11:45-59","11:45-59",11,"45-59","11/20/2023",24,"Monday","11.20"
"5867","11/20/2023, 12:00-14","12:00-14",12,"00-14","11/20/2023",38,"Monday","11.20"
"5868","11/20/2023, 12:00-14","12:00-14",12,"00-14","11/20/2023",2,"Monday","11.20"
"5869","11/20/2023, 12:00-14","12:00-14",12,"00-14","11/20/2023",13,"Monday","11.20"
"5870","11/20/2023, 12:00-14","12:00-14",12,"00-14","11/20/2023",45,"Monday","11.20"
"5871","11/20/2023, 12:15-29","12:15-29",12,"15-29","11/20/2023",50,"Monday","11.20"
"5872","11/20/2023, 12:15-29","12:15-29",12,"15-29","11/20/2023",1,"Monday","11.20"
"5873","11/20/2023, 12:15-29","12:15-29",12,"15-29","11/20/2023",7,"Monday","11.20"
"5874","11/20/2023, 12:15-29","12:15-29",12,"15-29","11/20/2023",63,"Monday","11.20"
"5875","11/20/2023, 12:30-44","12:30-44",12,"30-44","11/20/2023",42,"Monday","11.20"
"5876","11/20/2023, 12:30-44","12:30-44",12,"30-44","11/20/2023",2,"Monday","11.20"
"5877","11/20/2023, 12:30-44","12:30-44",12,"30-44","11/20/2023",10,"Monday","11.20"
"5878","11/20/2023, 12:30-44","12:30-44",12,"30-44","11/20/2023",38,"Monday","11.20"
"5879","11/20/2023, 12:45-59","12:45-59",12,"45-59","11/20/2023",42,"Monday","11.20"
"5880","11/20/2023, 12:45-59","12:45-59",12,"45-59","11/20/2023",1,"Monday","11.20"
"5881","11/20/2023, 12:45-59","12:45-59",12,"45-59","11/20/2023",9,"Monday","11.20"
"5882","11/20/2023, 12:45-59","12:45-59",12,"45-59","11/20/2023",22,"Monday","11.20"
"5883","11/20/2023, 13:00-14","13:00-14",13,"00-14","11/20/2023",2,"Monday","11.20"
"5884","11/20/2023, 13:00-14","13:00-14",13,"00-14","11/20/2023",35,"Monday","11.20"
"5885","11/20/2023, 13:00-14","13:00-14",13,"00-14","11/20/2023",2,"Monday","11.20"
"5886","11/20/2023, 13:00-14","13:00-14",13,"00-14","11/20/2023",3,"Monday","11.20"
"5887","11/20/2023, 13:00-14","13:00-14",13,"00-14","11/20/2023",38,"Monday","11.20"
"5888","11/20/2023, 13:15-29","13:15-29",13,"15-29","11/20/2023",47,"Monday","11.20"
"5889","11/20/2023, 13:15-29","13:15-29",13,"15-29","11/20/2023",3,"Monday","11.20"
"5890","11/20/2023, 13:15-29","13:15-29",13,"15-29","11/20/2023",1,"Monday","11.20"
"5891","11/20/2023, 13:15-29","13:15-29",13,"15-29","11/20/2023",49,"Monday","11.20"
"5892","11/20/2023, 13:30-44","13:30-44",13,"30-44","11/20/2023",29,"Monday","11.20"
"5893","11/20/2023, 13:30-44","13:30-44",13,"30-44","11/20/2023",4,"Monday","11.20"
"5894","11/20/2023, 13:30-44","13:30-44",13,"30-44","11/20/2023",16,"Monday","11.20"
"5895","11/20/2023, 13:45-59","13:45-59",13,"45-59","11/20/2023",17,"Monday","11.20"
"5896","11/20/2023, 13:45-59","13:45-59",13,"45-59","11/20/2023",4,"Monday","11.20"
"5897","11/20/2023, 13:45-59","13:45-59",13,"45-59","11/20/2023",8,"Monday","11.20"
"5898","11/20/2023, 14:00-14","14:00-14",14,"00-14","11/20/2023",12,"Monday","11.20"
"5899","11/20/2023, 14:00-14","14:00-14",14,"00-14","11/20/2023",10,"Monday","11.20"
"5900","11/20/2023, 14:15-29","14:15-29",14,"15-29","11/20/2023",19,"Monday","11.20"
"5901","11/20/2023, 14:15-29","14:15-29",14,"15-29","11/20/2023",1,"Monday","11.20"
"5902","11/20/2023, 14:15-29","14:15-29",14,"15-29","11/20/2023",23,"Monday","11.20"
"5903","11/20/2023, 14:30-44","14:30-44",14,"30-44","11/20/2023",22,"Monday","11.20"
"5904","11/20/2023, 14:30-44","14:30-44",14,"30-44","11/20/2023",1,"Monday","11.20"
"5905","11/20/2023, 14:30-44","14:30-44",14,"30-44","11/20/2023",26,"Monday","11.20"
"5906","11/20/2023, 14:45-59","14:45-59",14,"45-59","11/20/2023",17,"Monday","11.20"
"5907","11/20/2023, 14:45-59","14:45-59",14,"45-59","11/20/2023",1,"Monday","11.20"
"5908","11/20/2023, 14:45-59","14:45-59",14,"45-59","11/20/2023",13,"Monday","11.20"
"5909","11/20/2023, 15:00-14","15:00-14",15,"00-14","11/20/2023",2,"Monday","11.20"
"5910","11/20/2023, 15:15-29","15:15-29",15,"15-29","11/20/2023",1,"Monday","11.20"
"5911","11/21/2023, 8:00-14","8:00-14",8,"00-14","11/21/2023",3,"Tuesday","11.21"
"5912","11/21/2023, 8:00-14","8:00-14",8,"00-14","11/21/2023",1,"Tuesday","11.21"
"5913","11/21/2023, 8:00-14","8:00-14",8,"00-14","11/21/2023",5,"Tuesday","11.21"
"5914","11/21/2023, 8:15-29","8:15-29",8,"15-29","11/21/2023",5,"Tuesday","11.21"
"5915","11/21/2023, 8:15-29","8:15-29",8,"15-29","11/21/2023",1,"Tuesday","11.21"
"5916","11/21/2023, 8:15-29","8:15-29",8,"15-29","11/21/2023",9,"Tuesday","11.21"
"5917","11/21/2023, 8:30-44","8:30-44",8,"30-44","11/21/2023",4,"Tuesday","11.21"
"5918","11/21/2023, 8:30-44","8:30-44",8,"30-44","11/21/2023",1,"Tuesday","11.21"
"5919","11/21/2023, 8:30-44","8:30-44",8,"30-44","11/21/2023",5,"Tuesday","11.21"
"5920","11/21/2023, 8:45-59","8:45-59",8,"45-59","11/21/2023",17,"Tuesday","11.21"
"5921","11/21/2023, 8:45-59","8:45-59",8,"45-59","11/21/2023",3,"Tuesday","11.21"
"5922","11/21/2023, 8:45-59","8:45-59",8,"45-59","11/21/2023",6,"Tuesday","11.21"
"5923","11/21/2023, 9:00-14","9:00-14",9,"00-14","11/21/2023",1,"Tuesday","11.21"
"5924","11/21/2023, 9:00-14","9:00-14",9,"00-14","11/21/2023",7,"Tuesday","11.21"
"5925","11/21/2023, 9:00-14","9:00-14",9,"00-14","11/21/2023",7,"Tuesday","11.21"
"5926","11/21/2023, 9:00-14","9:00-14",9,"00-14","11/21/2023",8,"Tuesday","11.21"
"5927","11/21/2023, 9:15-29","9:15-29",9,"15-29","11/21/2023",12,"Tuesday","11.21"
"5928","11/21/2023, 9:15-29","9:15-29",9,"15-29","11/21/2023",1,"Tuesday","11.21"
"5929","11/21/2023, 9:15-29","9:15-29",9,"15-29","11/21/2023",1,"Tuesday","11.21"
"5930","11/21/2023, 9:15-29","9:15-29",9,"15-29","11/21/2023",11,"Tuesday","11.21"
"5931","11/21/2023, 9:30-44","9:30-44",9,"30-44","11/21/2023",8,"Tuesday","11.21"
"5932","11/21/2023, 9:30-44","9:30-44",9,"30-44","11/21/2023",5,"Tuesday","11.21"
"5933","11/21/2023, 9:45-59","9:45-59",9,"45-59","11/21/2023",4,"Tuesday","11.21"
"5934","11/21/2023, 9:45-59","9:45-59",9,"45-59","11/21/2023",2,"Tuesday","11.21"
"5935","11/21/2023, 9:45-59","9:45-59",9,"45-59","11/21/2023",10,"Tuesday","11.21"
"5936","11/21/2023, 10:00-14","10:00-14",10,"00-14","11/21/2023",8,"Tuesday","11.21"
"5937","11/21/2023, 10:00-14","10:00-14",10,"00-14","11/21/2023",2,"Tuesday","11.21"
"5938","11/21/2023, 10:00-14","10:00-14",10,"00-14","11/21/2023",10,"Tuesday","11.21"
"5939","11/21/2023, 10:15-29","10:15-29",10,"15-29","11/21/2023",3,"Tuesday","11.21"
"5940","11/21/2023, 10:15-29","10:15-29",10,"15-29","11/21/2023",2,"Tuesday","11.21"
"5941","11/21/2023, 10:30-44","10:30-44",10,"30-44","11/21/2023",2,"Tuesday","11.21"
"5942","11/21/2023, 10:30-44","10:30-44",10,"30-44","11/21/2023",1,"Tuesday","11.21"
"5943","11/21/2023, 10:45-59","10:45-59",10,"45-59","11/21/2023",6,"Tuesday","11.21"
"5944","11/21/2023, 10:45-59","10:45-59",10,"45-59","11/21/2023",7,"Tuesday","11.21"
"5945","11/21/2023, 11:00-14","11:00-14",11,"00-14","11/21/2023",10,"Tuesday","11.21"
"5946","11/21/2023, 11:00-14","11:00-14",11,"00-14","11/21/2023",2,"Tuesday","11.21"
"5947","11/21/2023, 11:00-14","11:00-14",11,"00-14","11/21/2023",25,"Tuesday","11.21"
"5948","11/21/2023, 11:15-29","11:15-29",11,"15-29","11/21/2023",21,"Tuesday","11.21"
"5949","11/21/2023, 11:15-29","11:15-29",11,"15-29","11/21/2023",1,"Tuesday","11.21"
"5950","11/21/2023, 11:15-29","11:15-29",11,"15-29","11/21/2023",2,"Tuesday","11.21"
"5951","11/21/2023, 11:15-29","11:15-29",11,"15-29","11/21/2023",1,"Tuesday","11.21"
"5952","11/21/2023, 11:15-29","11:15-29",11,"15-29","11/21/2023",19,"Tuesday","11.21"
"5953","11/21/2023, 11:30-44","11:30-44",11,"30-44","11/21/2023",35,"Tuesday","11.21"
"5954","11/21/2023, 11:30-44","11:30-44",11,"30-44","11/21/2023",1,"Tuesday","11.21"
"5955","11/21/2023, 11:30-44","11:30-44",11,"30-44","11/21/2023",2,"Tuesday","11.21"
"5956","11/21/2023, 11:30-44","11:30-44",11,"30-44","11/21/2023",38,"Tuesday","11.21"
"5957","11/21/2023, 11:45-59","11:45-59",11,"45-59","11/21/2023",31,"Tuesday","11.21"
"5958","11/21/2023, 11:45-59","11:45-59",11,"45-59","11/21/2023",2,"Tuesday","11.21"
"5959","11/21/2023, 11:45-59","11:45-59",11,"45-59","11/21/2023",6,"Tuesday","11.21"
"5960","11/21/2023, 11:45-59","11:45-59",11,"45-59","11/21/2023",40,"Tuesday","11.21"
"5961","11/21/2023, 12:00-14","12:00-14",12,"00-14","11/21/2023",19,"Tuesday","11.21"
"5962","11/21/2023, 12:00-14","12:00-14",12,"00-14","11/21/2023",8,"Tuesday","11.21"
"5963","11/21/2023, 12:00-14","12:00-14",12,"00-14","11/21/2023",17,"Tuesday","11.21"
"5964","11/21/2023, 12:15-29","12:15-29",12,"15-29","11/21/2023",22,"Tuesday","11.21"
"5965","11/21/2023, 12:15-29","12:15-29",12,"15-29","11/21/2023",2,"Tuesday","11.21"
"5966","11/21/2023, 12:15-29","12:15-29",12,"15-29","11/21/2023",9,"Tuesday","11.21"
"5967","11/21/2023, 12:15-29","12:15-29",12,"15-29","11/21/2023",23,"Tuesday","11.21"
"5968","11/21/2023, 12:30-44","12:30-44",12,"30-44","11/21/2023",34,"Tuesday","11.21"
"5969","11/21/2023, 12:30-44","12:30-44",12,"30-44","11/21/2023",4,"Tuesday","11.21"
"5970","11/21/2023, 12:30-44","12:30-44",12,"30-44","11/21/2023",9,"Tuesday","11.21"
"5971","11/21/2023, 12:30-44","12:30-44",12,"30-44","11/21/2023",18,"Tuesday","11.21"
"5972","11/21/2023, 12:45-59","12:45-59",12,"45-59","11/21/2023",20,"Tuesday","11.21"
"5973","11/21/2023, 12:45-59","12:45-59",12,"45-59","11/21/2023",3,"Tuesday","11.21"
"5974","11/21/2023, 12:45-59","12:45-59",12,"45-59","11/21/2023",3,"Tuesday","11.21"
"5975","11/21/2023, 12:45-59","12:45-59",12,"45-59","11/21/2023",21,"Tuesday","11.21"
"5976","11/21/2023, 13:00-14","13:00-14",13,"00-14","11/21/2023",1,"Tuesday","11.21"
"5977","11/21/2023, 13:00-14","13:00-14",13,"00-14","11/21/2023",33,"Tuesday","11.21"
"5978","11/21/2023, 13:00-14","13:00-14",13,"00-14","11/21/2023",1,"Tuesday","11.21"
"5979","11/21/2023, 13:00-14","13:00-14",13,"00-14","11/21/2023",3,"Tuesday","11.21"
"5980","11/21/2023, 13:00-14","13:00-14",13,"00-14","11/21/2023",24,"Tuesday","11.21"
"5981","11/21/2023, 13:15-29","13:15-29",13,"15-29","11/21/2023",26,"Tuesday","11.21"
"5982","11/21/2023, 13:15-29","13:15-29",13,"15-29","11/21/2023",1,"Tuesday","11.21"
"5983","11/21/2023, 13:15-29","13:15-29",13,"15-29","11/21/2023",7,"Tuesday","11.21"
"5984","11/21/2023, 13:15-29","13:15-29",13,"15-29","11/21/2023",11,"Tuesday","11.21"
"5985","11/21/2023, 13:30-44","13:30-44",13,"30-44","11/21/2023",23,"Tuesday","11.21"
"5986","11/21/2023, 13:30-44","13:30-44",13,"30-44","11/21/2023",2,"Tuesday","11.21"
"5987","11/21/2023, 13:30-44","13:30-44",13,"30-44","11/21/2023",10,"Tuesday","11.21"
"5988","11/21/2023, 13:45-59","13:45-59",13,"45-59","11/21/2023",7,"Tuesday","11.21"
"5989","11/21/2023, 13:45-59","13:45-59",13,"45-59","11/21/2023",3,"Tuesday","11.21"
"5990","11/21/2023, 13:45-59","13:45-59",13,"45-59","11/21/2023",7,"Tuesday","11.21"
"5991","11/21/2023, 14:00-14","14:00-14",14,"00-14","11/21/2023",7,"Tuesday","11.21"
"5992","11/21/2023, 14:00-14","14:00-14",14,"00-14","11/21/2023",1,"Tuesday","11.21"
"5993","11/21/2023, 14:00-14","14:00-14",14,"00-14","11/21/2023",11,"Tuesday","11.21"
"5994","11/21/2023, 14:15-29","14:15-29",14,"15-29","11/21/2023",12,"Tuesday","11.21"
"5995","11/21/2023, 14:15-29","14:15-29",14,"15-29","11/21/2023",1,"Tuesday","11.21"
"5996","11/21/2023, 14:15-29","14:15-29",14,"15-29","11/21/2023",10,"Tuesday","11.21"
"5997","11/21/2023, 14:30-44","14:30-44",14,"30-44","11/21/2023",11,"Tuesday","11.21"
"5998","11/21/2023, 14:30-44","14:30-44",14,"30-44","11/21/2023",1,"Tuesday","11.21"
"5999","11/21/2023, 14:30-44","14:30-44",14,"30-44","11/21/2023",4,"Tuesday","11.21"
"6000","11/21/2023, 14:45-59","14:45-59",14,"45-59","11/21/2023",11,"Tuesday","11.21"
"6001","11/21/2023, 14:45-59","14:45-59",14,"45-59","11/21/2023",6,"Tuesday","11.21"
"6002","11/27/2023, 8:00-14","8:00-14",8,"00-14","11/27/2023",4,"Monday","11.27"
"6003","11/27/2023, 8:00-14","8:00-14",8,"00-14","11/27/2023",1,"Monday","11.27"
"6004","11/27/2023, 8:00-14","8:00-14",8,"00-14","11/27/2023",1,"Monday","11.27"
"6005","11/27/2023, 8:15-29","8:15-29",8,"15-29","11/27/2023",1,"Monday","11.27"
"6006","11/27/2023, 8:15-29","8:15-29",8,"15-29","11/27/2023",1,"Monday","11.27"
"6007","11/27/2023, 8:15-29","8:15-29",8,"15-29","11/27/2023",4,"Monday","11.27"
"6008","11/27/2023, 8:15-29","8:15-29",8,"15-29","11/27/2023",6,"Monday","11.27"
"6009","11/27/2023, 8:30-44","8:30-44",8,"30-44","11/27/2023",9,"Monday","11.27"
"6010","11/27/2023, 8:30-44","8:30-44",8,"30-44","11/27/2023",1,"Monday","11.27"
"6011","11/27/2023, 8:45-59","8:45-59",8,"45-59","11/27/2023",10,"Monday","11.27"
"6012","11/27/2023, 8:45-59","8:45-59",8,"45-59","11/27/2023",2,"Monday","11.27"
"6013","11/27/2023, 8:45-59","8:45-59",8,"45-59","11/27/2023",5,"Monday","11.27"
"6014","11/27/2023, 9:00-14","9:00-14",9,"00-14","11/27/2023",12,"Monday","11.27"
"6015","11/27/2023, 9:00-14","9:00-14",9,"00-14","11/27/2023",2,"Monday","11.27"
"6016","11/27/2023, 9:00-14","9:00-14",9,"00-14","11/27/2023",13,"Monday","11.27"
"6017","11/27/2023, 9:15-29","9:15-29",9,"15-29","11/27/2023",11,"Monday","11.27"
"6018","11/27/2023, 9:15-29","9:15-29",9,"15-29","11/27/2023",10,"Monday","11.27"
"6019","11/27/2023, 9:30-44","9:30-44",9,"30-44","11/27/2023",7,"Monday","11.27"
"6020","11/27/2023, 9:30-44","9:30-44",9,"30-44","11/27/2023",15,"Monday","11.27"
"6021","11/27/2023, 9:45-59","9:45-59",9,"45-59","11/27/2023",10,"Monday","11.27"
"6022","11/27/2023, 9:45-59","9:45-59",9,"45-59","11/27/2023",1,"Monday","11.27"
"6023","11/27/2023, 9:45-59","9:45-59",9,"45-59","11/27/2023",17,"Monday","11.27"
"6024","11/27/2023, 10:00-14","10:00-14",10,"00-14","11/27/2023",24,"Monday","11.27"
"6025","11/27/2023, 10:00-14","10:00-14",10,"00-14","11/27/2023",29,"Monday","11.27"
"6026","11/27/2023, 10:15-29","10:15-29",10,"15-29","11/27/2023",9,"Monday","11.27"
